No.,ID,ページ,type,subtype,語句,読み,sentence,hint,question,choices,answerIndex,正解選択肢,explanation
880,vocab1300_p162_005,162,meaning_context,,あらわにする,あらわにする,調査で、問題の原因があらわになりました。,,あらわにする の意味はどれ？,"[""隠さないで、はっきり見えるようにすること"", ""生まれつき持っていること"", ""おだやかにすること"", ""いばってふるまうこと""]",0,隠さないで、はっきり見えるようにすること,あらわにするは、隠れていたことをはっきり見えるようにすることです。
881,vocab1300_p162_006,162,meaning_context,,口を割る,くちをわる,何度も聞かれて、弟はとうとう口を割りました。,,口を割る の意味はどれ？,"[""いい加減にすること"", ""おだやかになること"", ""隠していたことを打ち明けること"", ""自分中心にふるまうこと""]",2,隠していたことを打ち明けること,口を割るは、隠していたことを打ち明けることです。
882,vocab1300_p163_001,163,meaning_context,,強情,ごうじょう,弟は強情で、まちがいをなかなか認めません。,,強情 の意味はどれ？,"[""紙に書かずに約束すること"", ""考えても答えが出ないこと"", ""かたくなで、意地っ張りな態度"", ""苦しくて声を出すこと""]",2,かたくなで、意地っ張りな態度,強情は、かたくなで、意地っ張りな態度のことです。
883,vocab1300_p163_002,163,meaning_context,,口約束,くちやくそく,口約束だけでは忘れることもあるので、メモをしました。,,口約束 の意味はどれ？,"[""紙に書かないで、口だけで約束すること"", ""顔色が青ざめること"", ""考えが足りないこと"", ""うなり声を出すこと""]",0,紙に書かないで、口だけで約束すること,口約束は、紙に書かないで、口だけで約束することです。
884,vocab1300_p163_003,163,meaning_context,,考えあぐねる,かんがえあぐねる,自由研究のテーマを決められず、考えあぐねました。,,考えあぐねる の意味はどれ？,"[""顔色が悪くなること"", ""考えてもよい結論が出ず、困ること"", ""口だけで約束すること"", ""かたくなになること""]",1,考えてもよい結論が出ず、困ること,考えあぐねるは、考えてもよい結論が出ず、困ることです。
885,vocab1300_p163_004,163,meaning_context,,血の気が引く,ちのけがひく,大事なノートをなくしたと思い、血の気が引きました。,,血の気が引く の意味はどれ？,"[""軽率で考えが足りないこと"", ""苦しくて声を出すこと"", ""恐怖などのために、顔色が青ざめること"", ""口だけで約束すること""]",2,恐怖などのために、顔色が青ざめること,血の気が引くは、恐怖や驚きなどで、顔色が青ざめることです。
886,vocab1300_p163_005,163,meaning_context,,うめく,うめく,転んでひざを打ち、友だちは小さくうめきました。,,うめく の意味はどれ？,"[""考えて困ること"", ""苦しくて、うなり声を出すこと"", ""顔色が青ざめること"", ""意地を張ること""]",1,苦しくて、うなり声を出すこと,うめくは、苦しくて、うなり声を出すことです。
887,vocab1300_p163_006,163,meaning_context,,あさはか,あさはか,名前を書かずに出したのは、あさはかな考えでした。,,あさはか の意味はどれ？,"[""口だけで約束すること"", ""顔色が悪くなること"", ""軽率で、考えが足りない様子"", ""苦しくて声を出すこと""]",2,軽率で、考えが足りない様子,あさはかは、軽率で、考えが足りない様子です。
888,vocab1300_p164_001,164,meaning_context,,はぐらかす,はぐらかす,理由を聞いたのに、弟は話をはぐらかしました。,,はぐらかす の意味はどれ？,"[""少しの間眠ること"", ""話をそらして、まともに答えないようにすること"", ""正反対であること"", ""こまごました仕事""]",1,話をそらして、まともに答えないようにすること,はぐらかすは、話をそらして、まともに答えないようにすることです。
889,vocab1300_p164_002,164,meaning_context,,さっそう,さっそう,姉は新しい服で、さっそうと歩いていました。,,さっそう の意味はどれ？,"[""さわやかで、気持ちのよい様子"", ""こまごました仕事"", ""個人的な事柄"", ""話をそらすこと""]",0,さわやかで、気持ちのよい様子,さっそうは、さわやかで、気持ちのよい様子です。
890,vocab1300_p164_003,164,meaning_context,,プライバシー,プライバシー,人の手紙を勝手に読むのは、プライバシーを大切にしていません。,,プライバシー の意味はどれ？,"[""少し眠ること"", ""正反対であること"", ""私生活など、見せるつもりのない個人的な事柄"", ""さわやかな様子""]",2,私生活など、見せるつもりのない個人的な事柄,プライバシーは、私生活など、一般の人に見せるつもりのない個人的な事柄です。
891,vocab1300_p164_004,164,meaning_context,,雑用,ざつよう,先生の机を運ぶなど、いくつかの雑用を手伝いました。,,雑用 の意味はどれ？,"[""こまごました仕事"", ""個人的な事柄"", ""話をそらすこと"", ""正反対であること""]",0,こまごました仕事,雑用は、重要ではない、こまごました仕事のことです。
892,vocab1300_p164_005,164,meaning_context,,まどろむ,まどろむ,音楽を聞いているうちに、少しまどろんでしまいました。,,まどろむ の意味はどれ？,"[""話をそらすこと"", ""少しの間、眠ること"", ""さわやかな様子"", ""こまごました仕事""]",1,少しの間、眠ること,まどろむは、少しの間、眠ることです。
893,vocab1300_p164_006,164,meaning_context,,裏腹,うらはら,試合に勝ちたい気持ちとは裏腹に、体が動きませんでした。,,裏腹 の意味はどれ？,"[""個人的なこと"", ""少し眠ること"", ""正反対であること"", ""重要でない仕事""]",2,正反対であること,裏腹は、正反対であることです。
894,vocab1300_p165_001,165,meaning_context,,風の吹き回し,かぜのふきまわし,弟が急に部屋を片づけるなんて、どういう風の吹き回しでしょう。,,風の吹き回し の意味はどれ？,"[""罪や過ちを埋め合わせること"", ""その時の気分やなりゆき"", ""事実を打ち明けること"", ""だんだん激しくなること""]",1,その時の気分やなりゆき,風の吹き回しは、その時の気分やなりゆきのことです。いつもと違う行動を不思議に思うときにも使います。
895,vocab1300_p165_002,165,meaning_context,,エスカレート,エスカレート,言い合いがエスカレートして、けんかになってしまいました。,,エスカレート の意味はどれ？,"[""何となく恥ずかしいこと"", ""何かが盛り上がること"", ""だんだんと激しさを増していくこと"", ""事実を打ち明けること""]",2,だんだんと激しさを増していくこと,エスカレートは、だんだんと激しさを増していくことです。
896,vocab1300_p165_003,165,meaning_context,,白状,はくじょう,お菓子を食べたことを、弟は白状しました。,,白状 の意味はどれ？,"[""包み隠さず事実を打ち明けること"", ""気分やなりゆき"", ""罪を埋め合わせること"", ""恥ずかしいこと""]",0,包み隠さず事実を打ち明けること,白状は、包み隠さず事実を打ち明けることです。
897,vocab1300_p165_004,165,meaning_context,,償う,つぐなう,友だちの物をこわしたので、手伝いをして償いました。,,償う の意味はどれ？,"[""だんだん激しくなること"", ""何となく恥ずかしいこと"", ""罪や過ちを埋め合わせること"", ""盛り上がること""]",2,罪や過ちを埋め合わせること,償うは、罪や過ちを埋め合わせることです。
898,vocab1300_p165_005,165,meaning_context,,たけなわ,たけなわ,お祭りがたけなわのころ、太鼓の音が大きくなりました。,,たけなわ の意味はどれ？,"[""その時のなりゆき"", ""何かがいちばん盛り上がっているとき"", ""事実を打ち明けること"", ""罪を埋め合わせること""]",1,何かがいちばん盛り上がっているとき,たけなわは、何かがいちばん盛り上がっているときのことです。
899,vocab1300_p165_006,165,meaning_context,,きまりが悪い,きまりがわるい,名前をまちがえて呼ばれ、少しきまりが悪くなりました。,,きまりが悪い の意味はどれ？,"[""何となく恥ずかしいこと"", ""盛り上がっていること"", ""事実を話すこと"", ""だんだん激しくなること""]",0,何となく恥ずかしいこと,きまりが悪いは、何となく恥ずかしいという意味です。
900,vocab1300_p166_001,166,meaning_context,,委ねる,ゆだねる,どちらを選ぶかは、先生の判断に委ねました。,,委ねる の意味はどれ？,"[""毎日すると決めること"", ""判断や決定を人に任せること"", ""人を強引に押すこと"", ""本当に心から""]",1,判断や決定を人に任せること,委ねるは、判断や決定を人に任せることです。
901,vocab1300_p166_002,166,meaning_context,,押しのける,おしのける,満員電車で、前の人を押しのけて進むのは危ないです。,,押しのける の意味はどれ？,"[""恩を受けること"", ""本当に思い当たること"", ""人を強引に押しやること"", ""毎日すること""]",2,人を強引に押しやること,押しのけるは、人を強引に押しやることです。
902,vocab1300_p166_003,166,meaning_context,,心当たり,こころあたり,なくした本の場所に、心当たりはありませんか。,,心当たり の意味はどれ？,"[""判断を任せること"", ""毎日すると決めること"", ""本当に心から"", ""思い当たること""]",3,思い当たること,心当たりは、何か思い当たることです。
903,vocab1300_p166_004,166,meaning_context,,心底,しんそこ,友だちの成功を、心底うれしいと思いました。,,心底 の意味はどれ？,"[""本当に心から"", ""人を押しやること"", ""恩を受けること"", ""判断を任せること""]",0,本当に心から,心底は、本当に心から、という意味です。
904,vocab1300_p166_005,166,meaning_context,,日課,にっか,朝起きてストレッチをするのが、私の日課です。,,日課 の意味はどれ？,"[""思い当たること"", ""毎日すると決めていること"", ""人に任せること"", ""本当に心から""]",1,毎日すると決めていること,日課は、毎日すると決めていることです。
905,vocab1300_p166_006,166,meaning_context,,恩恵,おんけい,インターネットの恩恵で、遠くの人とも話せます。,,恩恵 の意味はどれ？,"[""判断を任せること"", ""毎日すること"", ""恩を受けること。ありがたみを受けること。"", ""人を押しやること""]",2,恩を受けること。ありがたみを受けること。,恩恵は、恩を受けること、ありがたみを受けることです。
906,vocab1300_p167_001,167,meaning_context,,使わざるを得ない,つかわざるをえない,電車が止まったので、タクシーを使わざるを得ませんでした。,,使わざるを得ない の意味はどれ？,"[""色が薄いこと"", ""〜しないわけにはいかないこと"", ""安心できること"", ""特徴・特色""]",1,〜しないわけにはいかないこと,使わざるを得ないは、使わないわけにはいかない、という意味です。
907,vocab1300_p167_002,167,meaning_context,,危なげない,あぶなげない,その子は、危なげない演奏をしました。,,危なげない の意味はどれ？,"[""言い聞かせること"", ""色が薄いこと"", ""危なっかしくなくて、安心できる様子"", ""階段の間の場所""]",2,危なっかしくなくて、安心できる様子,危なげないは、危なっかしくなくて、安心できる様子です。
908,vocab1300_p167_003,167,meaning_context,,説得,せっとく,母を説得して、バレエを習い始めました。,,説得 の意味はどれ？,"[""言い聞かせて納得させること"", ""特徴であること"", ""使わないわけにいかないこと"", ""安心できること""]",0,言い聞かせて納得させること,説得は、言い聞かせて納得させることです。
909,vocab1300_p167_004,167,meaning_context,,淡い,あわい,桜の花は、淡いピンク色でした。,,淡い の意味はどれ？,"[""階段の間の場所"", ""色が薄いこと"", ""納得させること"", ""安心できること""]",1,色が薄いこと,淡いは、色が薄いことです。
910,vocab1300_p167_005,167,meaning_context,,みそ,みそ,このゲームは、友だちと協力するところがみそです。,,みそ の意味はどれ？,"[""売りとなるところ、特徴"", ""色が薄いこと"", ""安心できること"", ""使わないわけにいかないこと""]",0,売りとなるところ、特徴,みそは、売りとなるところ、特徴や特色のことです。食べるみその意味ではありません。
911,vocab1300_p167_006,167,meaning_context,,踊り場,おどりば,階段の踊り場で、友だちと少し話しました。,,踊り場 の意味はどれ？,"[""色の薄い場所"", ""納得させること"", ""階段と階段の間にある、広く平らなスペース"", ""特徴になること""]",2,階段と階段の間にある、広く平らなスペース,踊り場は、階段と階段の間にある、広く平らなスペースです。
912,vocab1300_p168_001,168,meaning_context,,きざ,きざ,その人は、きざなせりふを言ってみんなを笑わせました。,,きざ の意味はどれ？,"[""きどっている様子"", ""くわしく調べること"", ""儀式や式典"", ""説明を理解すること""]",0,きどっている様子,きざは、きどっている様子です。
913,vocab1300_p168_002,168,meaning_context,,つぶさに,つぶさに,植物の葉の形を、つぶさに観察しました。,,つぶさに の意味はどれ？,"[""心地よく"", ""今後の可能性"", ""くわしく、詳細に"", ""式典として""]",2,くわしく、詳細に,つぶさには、くわしく、詳細に、という意味です。
914,vocab1300_p168_003,168,meaning_context,,快適,かいてき,風がよく通って、この部屋はとても快適です。,,快適 の意味はどれ？,"[""きどっていること"", ""心地よいこと"", ""今後の可能性"", ""理解すること""]",1,心地よいこと,快適は、心地よいことです。
915,vocab1300_p168_004,168,meaning_context,,見込み,みこみ,毎日練習すれば、上手になる見込みがあります。,,見込み の意味はどれ？,"[""くわしいこと"", ""心地よいこと"", ""今後の可能性"", ""式典のこと""]",2,今後の可能性,見込みは、今後の可能性のことです。
916,vocab1300_p168_005,168,meaning_context,,セレモニー,セレモニー,学校の開校記念セレモニーが行われました。,,セレモニー の意味はどれ？,"[""今後の可能性"", ""儀式・式典・祭典"", ""心地よいこと"", ""きどった様子""]",1,儀式・式典・祭典,セレモニーは、儀式・式典・祭典のことです。
917,vocab1300_p168_006,168,meaning_context,,了解,りょうかい,先生の指示を了解して、すぐに準備を始めました。,,了解 の意味はどれ？,"[""くわしく見ること"", ""式典を行うこと"", ""きどること"", ""事情を納得すること、説明を理解すること""]",3,事情を納得すること、説明を理解すること,了解は、事情を納得することや、説明などを理解することです。
918,vocab1300_p169_001,169,meaning_context,,矛盾,むじゅん,昨日と今日で言っていることが違い、話が矛盾しています。,,矛盾 の意味はどれ？,"[""味方がいないこと"", ""食い違って、つじつまが合わないこと"", ""努力した結果"", ""悪いうわさが広まること""]",1,食い違って、つじつまが合わないこと,矛盾は、食い違って、つじつまが合わないことです。
919,vocab1300_p169_002,169,meaning_context,,杞憂,きゆう,いろいろ心配したけれど、すべて杞憂に終わりました。,,杞憂 の意味はどれ？,"[""心配しなくてよいことを、あれこれ気に病むこと"", ""周囲が敵ばかりなこと"", ""つじつまが合わないこと"", ""一所懸命努力すること""]",0,心配しなくてよいことを、あれこれ気に病むこと,杞憂は、心配しなくてよいことを、あれこれ気に病むことです。
920,vocab1300_p169_003,169,meaning_context,,蛍雪の功,けいせつのこう,毎日こつこつ勉強した蛍雪の功で、合格できました。,,蛍雪の功 の意味はどれ？,"[""味方がいないこと"", ""悪いうわさが広まること"", ""苦労して勉強に励んだ結果"", ""心配しすぎること""]",2,苦労して勉強に励んだ結果,蛍雪の功は、苦労して勉強に励んだ結果のことです。
921,vocab1300_p169_004,169,meaning_context,,四面楚歌,しめんそか,みんなに反対されて、兄は四面楚歌の状態でした。,,四面楚歌 の意味はどれ？,"[""つじつまが合わないこと"", ""周囲が敵ばかりで、味方がいないこと"", ""努力した結果"", ""悪いうわさが広がること""]",1,周囲が敵ばかりで、味方がいないこと,四面楚歌は、周囲が敵ばかりで、味方がいないことです。
922,vocab1300_p169_005,169,meaning_context,,臥薪嘗胆,がしんしょうたん,次こそ勝つために、チームは臥薪嘗胆の日々を送りました。,,臥薪嘗胆 の意味はどれ？,"[""心配しすぎること"", ""目的のために、一所懸命努力すること"", ""味方がいないこと"", ""悪いうわさが広がること""]",1,目的のために、一所懸命努力すること,臥薪嘗胆は、目的のために一所懸命がんばったり努力したりすることです。
923,vocab1300_p169_006,169,meaning_context,,悪事千里を走る,あくじせんりをはしる,悪い評判はすぐに広まります。悪事千里を走るですね。,,悪事千里を走る の意味はどれ？,"[""つじつまが合わないこと"", ""努力した結果"", ""悪いうわさは、すぐに広まるというたとえ"", ""周囲が敵ばかりなこと""]",2,悪いうわさは、すぐに広まるというたとえ,悪事千里を走るは、悪いうわさはすぐに広まるというたとえです。
924,vocab1300_p171_001,171,meaning_context,,ねたむ,ねたむ,友だちが賞を取ったのを、少しねたんでしまいました。,,ねたむ の意味はどれ？,"[""期待でどきどきすること"", ""うらやましさのあまり、にくらしく思うこと"", ""力を出し切ること"", ""偉そうに歩くこと""]",1,うらやましさのあまり、にくらしく思うこと,ねたむは、うらやましさから、相手をにくらしく思うことです。
925,vocab1300_p171_002,171,meaning_context,,胸がときめく,むねがときめく,新しい本を開く前、胸がときめきました。,,胸がときめく の意味はどれ？,"[""隠しごとを明らかにすること"", ""言葉の微妙な違い"", ""嬉しさや期待で、胸がどきどきすること"", ""うらやましく思うこと""]",2,嬉しさや期待で、胸がどきどきすること,胸がときめくは、嬉しさや期待で、胸がどきどきわくわくすることです。
926,vocab1300_p171_003,171,meaning_context,,ニュアンス,ニュアンス,同じ『すごい』でも、言い方でニュアンスが変わります。,,ニュアンス の意味はどれ？,"[""音や言葉などの、微妙な違いや感じ方"", ""ここぞというときの力"", ""偉そうに歩くこと"", ""隠しごとを探ること""]",0,音や言葉などの、微妙な違いや感じ方,ニュアンスは、音・言葉・色などの、微妙な違いやその感じ方です。
927,vocab1300_p171_004,171,meaning_context,,あばく,あばく,新聞記者は、事件の真相をあばきました。,,あばく の意味はどれ？,"[""どきどきすること"", ""偉そうに歩くこと"", ""うらやましく思うこと"", ""隠していたことを探り出して明らかにすること""]",3,隠していたことを探り出して明らかにすること,あばくは、隠していたことを探り出して明らかにすることです。
928,vocab1300_p171_005,171,meaning_context,,肩で風を切って,かたでかぜをきって,勝ったチームの子が、肩で風を切って歩いていました。,,肩で風を切って の意味はどれ？,"[""肩を高く上げて、偉そうに歩く様子"", ""胸がわくわくする様子"", ""隠しごとを明らかにする様子"", ""ここぞというときに出る力""]",0,肩を高く上げて、偉そうに歩く様子,肩で風を切っては、偉そうに歩く様子を表します。
929,vocab1300_p171_006,171,meaning_context,,底力,そこぢから,最後の一点で、チームの底力が出ました。,,底力 の意味はどれ？,"[""言葉の細かな違い"", ""うらやましく思うこと"", ""ここぞというときに出る力"", ""偉そうに歩くこと""]",2,ここぞというときに出る力,底力は、ここぞという大事なときに出る力です。
930,vocab1300_p172_001,172,meaning_context,,信頼,しんらい,大事な係を任されて、先生から信頼されていると感じました。,,信頼 の意味はどれ？,"[""誰かを信じる気持ち"", ""手順や進め方"", ""適度な湿り気"", ""付け加えること""]",0,誰かを信じる気持ち,信頼は、誰かを信じる気持ちです。
931,vocab1300_p172_002,172,meaning_context,,添える,そえる,プレゼントに、短い手紙を添えました。,,添える の意味はどれ？,"[""信じること"", ""付け加えること"", ""扱いに困ること"", ""湿り気があること""]",1,付け加えること,添えるは、何かに付け加えることです。
932,vocab1300_p172_003,172,meaning_context,,あいにく,あいにく,あいにく、楽しみにしていた店は休みでした。,,あいにく の意味はどれ？,"[""手順よく"", ""信じて"", ""都合の悪いことに"", ""しっとりして""]",2,都合の悪いことに,あいにくは、都合の悪いことに、という意味です。
933,vocab1300_p172_004,172,meaning_context,,潤い,うるおい,クリームをぬると、手に潤いが戻りました。,,潤い の意味はどれ？,"[""付け加えること"", ""扱いに困ること"", ""信じる気持ち"", ""適度な湿り気""]",3,適度な湿り気,潤いは、適度な湿り気のことです。
934,vocab1300_p172_005,172,meaning_context,,段取り,だんどり,発表会の段取りを、先生と確認しました。,,段取り の意味はどれ？,"[""都合の悪いこと"", ""手順や進め方"", ""誰かを信じる気持ち"", ""適度な湿り気""]",1,手順や進め方,段取りは、物事の手順や進め方です。
935,vocab1300_p172_006,172,meaning_context,,もてあます,もてあます,大きすぎるぬいぐるみを、置き場所に困ってもてあましました。,,もてあます の意味はどれ？,"[""信じること"", ""付け加えること"", ""どう扱ってよいか分からず、困ること"", ""都合が悪いこと""]",2,どう扱ってよいか分からず、困ること,もてあますは、どう扱ってよいか分からず、困ることです。
936,vocab1300_p173_001,173,meaning_context,,意気込む,いきごむ,青ちゃんは、漢字テストで満点を取るぞと意気込みました。,,意気込む の意味はどれ？,"[""何かをしようと奮い立つこと"", ""必死に探すこと"", ""ひどく驚かせること"", ""まじめで細かいこと""]",0,何かをしようと奮い立つこと,意気込むは、何かをしようと気持ちをふるい立たせることです。
937,vocab1300_p173_002,173,meaning_context,,背水の陣,はいすいのじん,これに勝たないと終わりなので、背水の陣で試合に出ました。,,背水の陣 の意味はどれ？,"[""頭を左右にふること"", ""逃げ場がなく、失敗したら後がない状況"", ""細かくきちんとすること"", ""人を驚かせること""]",1,逃げ場がなく、失敗したら後がない状況,背水の陣は、逃げ場がなく、失敗したら後がない状況です。
938,vocab1300_p173_003,173,meaning_context,,血眼になる,ちまなこになる,なくした鍵を、家族みんなで血眼になって探しました。,,血眼になる の意味はどれ？,"[""逃げ場がないこと"", ""まじめで細かいこと"", ""必死になって何かをすること"", ""否定して頭をふること""]",2,必死になって何かをすること,血眼になるは、必死になって何かをすることです。
939,vocab1300_p173_004,173,meaning_context,,かぶりをふる,かぶりをふる,弟は『ちがうよ』と言いながら、かぶりをふりました。,,かぶりをふる の意味はどれ？,"[""必死になること"", ""驚かせること"", ""奮い立つこと"", ""否定の意思を示して、頭を左右にふること""]",3,否定の意思を示して、頭を左右にふること,かぶりをふるは、否定の意思を示して、頭を左右にふることです。
940,vocab1300_p173_005,173,meaning_context,,度肝を抜く,どぎもをぬく,マジックのすごい技は、見ている人の度肝を抜きました。,,度肝を抜く の意味はどれ？,"[""逃げ場がないこと"", ""ひどく驚かせること"", ""まじめで細かいこと"", ""必死に探すこと""]",1,ひどく驚かせること,度肝を抜くは、相手をひどく驚かせることです。
941,vocab1300_p173_006,173,meaning_context,,几帳面,きちょうめん,兄は几帳面で、ノートをいつもまっすぐに書きます。,,几帳面 の意味はどれ？,"[""頭を左右にふること"", ""必死に何かをすること"", ""まじめで細かい性格"", ""強く意気込むこと""]",2,まじめで細かい性格,几帳面は、まじめで細かい性格のことです。
942,vocab1300_p174_001,174,meaning_context,,あっぱれ,あっぱれ,最後まで走りきった姿は、あっぱれでした。,,あっぱれ の意味はどれ？,"[""驚くほど見事な様子"", ""同じ量に分けること"", ""先を見抜く力"", ""きっぱりした態度""]",0,驚くほど見事な様子,あっぱれは、驚くほど見事な様子です。
943,vocab1300_p174_002,174,meaning_context,,等分,とうぶん,ケーキを四人で等分しました。,,等分 の意味はどれ？,"[""二つ以上あること"", ""同じ大きさや分量に分けること"", ""同じ話を繰り返すこと"", ""将来を見抜くこと""]",1,同じ大きさや分量に分けること,等分は、同じ大きさや分量に分けることです。
944,vocab1300_p174_003,174,meaning_context,,堂々巡り,どうどうめぐり,話し合いは堂々巡りで、なかなか決まりませんでした。,,堂々巡り の意味はどれ？,"[""驚くほど見事なこと"", ""きっぱり反対すること"", ""同じことを繰り返して、先へ進まないこと"", ""二つ以上あること""]",2,同じことを繰り返して、先へ進まないこと,堂々巡りは、同じことを繰り返して、先へ進まないことです。
945,vocab1300_p174_004,174,meaning_context,,先見の明,せんけんのめい,早めに準備した母には、先見の明がありました。,,先見の明 の意味はどれ？,"[""同じ量に分けること"", ""二つ以上の数"", ""同じことを繰り返すこと"", ""これから起こることや将来を見抜く力""]",3,これから起こることや将来を見抜く力,先見の明は、これから起こることや将来を見抜く力です。
946,vocab1300_p174_005,174,meaning_context,,複数,ふくすう,この問題には、複数の答えがあります。,,複数 の意味はどれ？,"[""同じ話を繰り返すこと"", ""二つ以上の数"", ""見事な様子"", ""きっぱりした態度""]",1,二つ以上の数,複数は、二つ以上の数のことです。
947,vocab1300_p174_006,174,meaning_context,,断固,だんこ,危ない遊びには、断固として反対しました。,,断固 の意味はどれ？,"[""将来を見抜くこと"", ""同じ量に分けること"", ""きっぱりとした態度や様子"", ""二つ以上あること""]",2,きっぱりとした態度や様子,断固は、きっぱりとした態度や様子です。
948,vocab1300_p175_001,175,meaning_context,,あぶれる,あぶれる,人数が多すぎて、ペアに入れず一人あぶれました。,,あぶれる の意味はどれ？,"[""決められた人数の中に入れないこと"", ""空が晴れておだやかなこと"", ""自立すること"", ""大切に育てること""]",0,決められた人数の中に入れないこと,あぶれるは、決められた人数の中に入れないことです。
949,vocab1300_p175_002,175,meaning_context,,気が置けない,きがおけない,幼なじみは、何でも話せる気が置けない友だちです。,,気が置けない の意味はどれ？,"[""自立していること"", ""気を遣わずに、楽につき合えること"", ""個人に関わること"", ""人数に入れないこと""]",1,気を遣わずに、楽につき合えること,気が置けないは、遠慮しなくてよいという意味です。「油断できない」という意味ではありません。
950,vocab1300_p175_003,175,meaning_context,,プライベート,プライベート,先生のプライベートな話は、あまり聞きすぎないようにしました。,,プライベート の意味はどれ？,"[""おだやかな様子"", ""大切に育てること"", ""個人に関わる物事、私的なこと"", ""仲良くつき合うこと""]",2,個人に関わる物事、私的なこと,プライベートは、個人に関わる物事や、私的なことです。
951,vocab1300_p175_004,175,meaning_context,,独立,どくりつ,兄は大学を出たら、家を出て独立する予定です。,,独立 の意味はどれ？,"[""気を遣わないこと"", ""人数から外れること"", ""空が晴れること"", ""自立すること""]",3,自立すること,独立は、人に頼らず自立することです。
952,vocab1300_p175_005,175,meaning_context,,うららか,うららか,うららかな春の日に、公園を散歩しました。,,うららか の意味はどれ？,"[""空が晴れて、明るくおだやかな様子"", ""個人に関わること"", ""自立すること"", ""仲良くつき合えること""]",0,空が晴れて、明るくおだやかな様子,うららかは、空が晴れて、明るくおだやかな様子です。
953,vocab1300_p175_006,175,meaning_context,,育む,はぐくむ,毎日の読書で、言葉の力を育みます。,,育む の意味はどれ？,"[""人数から外れること"", ""私的なこと"", ""大切に養い、育てること"", ""空が晴れること""]",2,大切に養い、育てること,育むは、大切に養い、育てることです。
954,vocab1300_p176_001,176,meaning_context,,おぼつかない,おぼつかない,昔のことすぎて、記憶がおぼつかないです。,,おぼつかない の意味はどれ？,"[""確かでない、はっきりしない"", ""たまにしかない"", ""誰かに話す"", ""足がだるくなる""]",0,確かでない、はっきりしない,おぼつかないは、確かでない、はっきりしないという意味です。
955,vocab1300_p176_002,176,meaning_context,,言わば,いわば,このノートは、言わば私だけの小さな辞書です。,,言わば の意味はどれ？,"[""確かでない"", ""たとえて言えば"", ""気楽に言えば"", ""誰かに話せば""]",1,たとえて言えば,言わばは、たとえて言えば、という意味です。
956,vocab1300_p176_003,176,meaning_context,,身につまされる,みにつまされる,迷子になった子の話を聞いて、身につまされました。,,身につまされる の意味はどれ？,"[""たまにしかないこと"", ""長く歩いて疲れること"", ""他人の不幸が自分のことのように思えてつらくなること"", ""確かでないこと""]",2,他人の不幸が自分のことのように思えてつらくなること,身につまされるは、他人の不幸や災難が、自分のことのように思えてつらくなることです。
957,vocab1300_p176_004,176,meaning_context,,まれ,まれ,この町で雪が降るのはまれです。,,まれ の意味はどれ？,"[""誰かに話すこと"", ""たとえて言えば"", ""確かでないこと"", ""たまにしかないこと""]",3,たまにしかないこと,まれは、たまにしかないことです。
958,vocab1300_p176_005,176,meaning_context,,口外,こうがい,この話は秘密なので、口外しないでください。,,口外 の意味はどれ？,"[""足が疲れること"", ""誰かに話すこと"", ""たまにしかないこと"", ""自分のことのようにつらいこと""]",1,誰かに話すこと,口外は、秘密などを誰かに話すことです。
959,vocab1300_p176_006,176,meaning_context,,足が棒になる,あしがぼうになる,遠足で一日中歩いて、足が棒になりました。,,足が棒になる の意味はどれ？,"[""確かでないこと"", ""たとえて言うこと"", ""長時間歩いて、足がこわばりだるくなること"", ""誰かに話すこと""]",2,長時間歩いて、足がこわばりだるくなること,足が棒になるは、長時間歩いて、足がこわばりだるくなることです。
960,vocab1300_p177_001,177,meaning_context,,手間取る,てまどる,鍵を開けるのに手間取り、集合に少し遅れました。,,手間取る の意味はどれ？,"[""手こずって、時間がかかること"", ""ぴったり合うこと"", ""はっきりしないこと"", ""絶対にすること""]",0,手こずって、時間がかかること,手間取るは、手こずって、時間がかかることです。
961,vocab1300_p177_002,177,meaning_context,,合間,あいま,授業の合間に、職員室へ行きました。,,合間 の意味はどれ？,"[""何が何でも"", ""何かと何かの間"", ""同じことを言い張ること"", ""時間がかかること""]",1,何かと何かの間,合間は、何かと何かの間のことです。
962,vocab1300_p177_003,177,meaning_context,,断じて,だんじて,人の悪口を言うのは、断じてよくありません。,,断じて の意味はどれ？,"[""ぴったり"", ""はっきりせず"", ""何が何でも絶対に"", ""時間がかかって""]",2,何が何でも絶対に,断じては、何が何でも絶対に、という意味です。
963,vocab1300_p177_004,177,meaning_context,,漠然,ばくぜん,将来について、まだ漠然としか考えていません。,,漠然 の意味はどれ？,"[""絶対に"", ""同じことを言い張って"", ""何かの間"", ""はっきりしない様子""]",3,はっきりしない様子,漠然は、はっきりしない様子です。
964,vocab1300_p177_005,177,meaning_context,,うってつけ,うってつけ,この広い公園は、鬼ごっこにうってつけです。,,うってつけ の意味はどれ？,"[""何かと何かの間"", ""ぴったり合っていること"", ""手こずること"", ""はっきりしないこと""]",1,ぴったり合っていること,うってつけは、ぴったり合っていることです。
965,vocab1300_p177_006,177,meaning_context,,一点張り,いってんばり,弟は『行かない』の一点張りで、考えを変えませんでした。,,一点張り の意味はどれ？,"[""時間がかかること"", ""はっきりしないこと"", ""一つのことを貫き通すこと"", ""ぴったり合うこと""]",2,一つのことを貫き通すこと,一点張りは、一つのことを貫き通すことや、同じことを言い張ることです。
